datetime,date,lowest_price_per_mwh,highest_price_per_mwh,eic_count,installed_capacity,euros_per_mwh,hours_ahead,temperature,dewpoint,cloudcover_high,cloudcover_low,cloudcover_mid,cloudcover_total,10_metre_u_wind_component,10_metre_v_wind_component,direct_solar_radiation,surface_solar_radiation_downwards,snowfall,total_precipitation,dayofyear,hour,day,weekday,month,year,segment,sin(dayofyear),cos(dayofyear),sin(hour),cos(hour),target
2021-09-04 23:00:00,2021-09-04,45.85,46.4,6.0,324.2,98.44,36.0,7.33761,3.6444335,0.0076065063,0.16604233,0.23738861,0.3225068,0.3065219,-2.4664168,0.0,0.0,0.0,1.1920929e-07,247,23,4,6,9,2021,6_1_3_0,-0.89061654,-0.45475513,-0.25881904,0.9659258,0.0
2021-09-05 00:00:00,2021-09-05,46.3,46.8,6.0,324.2,111.41,25.0,6.706201,3.660913,0.009628296,0.11293793,0.15164948,0.204422,-0.15013981,-2.5518103,0.0,0.0,0.0,0.0,248,0,5,7,9,2021,6_1_3_0,-0.89829177,-0.4393995,0.0,1.0,0.0
2021-09-05 01:00:00,2021-09-05,46.3,46.8,6.0,324.2,99.36,26.0,6.118921,3.5816283,0.45335388,0.17786407,0.013031006,0.5475235,0.21090126,-2.6893158,0.0,-0.11638889,0.0,0.0,248,1,5,7,9,2021,6_1_3_0,-0.89829177,-0.4393995,0.25881904,0.9659258,0.0
2021-09-05 02:00:00,2021-09-05,46.3,46.8,6.0,324.2,97.37,27.0,5.902612,3.5693603,0.9120102,0.17188263,0.009056091,0.92414856,0.6721058,-2.3595276,0.0,0.0,0.0,0.0,248,2,5,7,9,2021,6_1_3_0,-0.89829177,-0.4393995,0.5,0.8660254,0.0
2021-09-05 03:00:00,2021-09-05,46.3,46.8,6.0,324.2,95.48,28.0,6.7229247,3.7503295,0.92251587,0.18109131,0.0010375977,0.9365158,0.6313143,-2.2630577,5.9655557,3.203889,0.0,0.0,248,3,5,7,9,2021,6_1_3_0,-0.89829177,-0.4393995,0.70710677,0.70710677,0.0
2021-09-05 04:00:00,2021-09-05,46.3,46.8,6.0,324.2,94.2,29.0,7.9897704,3.9971557,0.95384216,0.24311829,0.3453369,0.9663763,0.6770258,-2.8326674,77.33444,52.679443,0.0,0.0,248,4,5,7,9,2021,6_1_3_0,-0.89829177,-0.4393995,0.8660254,0.5,0.0
2021-09-05 05:00:00,2021-09-05,46.3,46.8,6.0,324.2,96.07,30.0,9.038294,3.3163085,0.75811005,0.24967957,0.78671265,0.9108336,0.73879623,-3.3955278,141.24695,139.50722,0.0,0.0,248,5,5,7,9,2021,6_1_3_0,-0.89829177,-0.4393995,0.9659258,0.25881904,0.0
2021-09-05 06:00:00,2021-09-05,46.3,46.8,6.0,324.2,103.8,31.0,9.606348,2.4413085,0.37615967,0.2288742,0.5141907,0.7258842,0.3145609,-4.3237123,334.79944,257.25806,0.0,0.0,248,6,5,7,9,2021,6_1_3_0,-0.89829177,-0.4393995,1.0,6.123234e-17,0.021
2021-09-05 07:00:00,2021-09-05,46.3,46.8,6.0,324.2,120.98,32.0,10.169031,2.218103,0.42222595,0.09225464,0.16957855,0.536879,-0.2504444,-4.356408,529.6533,389.43777,0.0,0.0,248,7,5,7,9,2021,6_1_3_0,-0.89829177,-0.4393995,0.9659258,-0.25881904,0.79
2021-09-05 08:00:00,2021-09-05,46.3,46.8,6.0,324.2,122.0,33.0,10.983393,1.9171997,0.4320526,0.0028076172,0.0025939941,0.43430915,-0.66686153,-3.8918219,726.7778,515.50525,0.0,0.0,248,8,5,7,9,2021,6_1_3_0,-0.89829177,-0.4393995,0.8660254,-0.5,5.716
2021-09-05 09:00:00,2021-09-05,46.3,46.8,6.0,324.2,115.99,34.0,11.680323,2.07583,0.54650116,0.00033569336,0.0002975464,0.54676384,-0.41808605,-3.39931,801.99554,580.5942,0.0,0.0,248,9,5,7,9,2021,6_1_3_0,-0.89829177,-0.4393995,0.70710677,-0.70710677,13.39
2021-09-05 10:00:00,2021-09-05,46.3,46.8,6.0,324.2,95.66,35.0,12.218775,2.3156981,0.8475189,0.06813049,3.0517578e-05,0.857793,0.29928303,-3.179533,838.98224,602.6711,0.0,0.0,248,10,5,7,9,2021,6_1_3_0,-0.89829177,-0.4393995,0.5,-0.8660254,22.403
2021-09-05 11:00:00,2021-09-05,46.3,46.8,6.0,324.2,89.47,36.0,12.62826,2.1847777,0.95101166,0.5011902,0.032180786,0.9707178,0.8656206,-3.5725784,805.16,573.1556,0.0,-1.7143611e-07,248,11,5,7,9,2021,6_1_3_0,-0.89829177,-0.4393995,0.25881904,-0.9659258,42.92
2021-09-05 12:00:00,2021-09-05,46.3,46.8,6.0,324.2,89.51,37.0,12.394037,2.8843627,0.9553833,0.49725342,0.455719,0.979642,2.1891146,-2.8035011,630.98224,476.6889,0.0,1.10158e-07,248,12,5,7,9,2021,6_1_3_0,-0.89829177,-0.4393995,1.2246469e-16,-1.0,46.451
2021-09-05 13:00:00,2021-09-05,46.3,46.8,6.0,324.2,87.06,38.0,11.870539,3.8289428,0.93946075,0.13529968,0.21498108,0.95836437,3.3298876,-2.1169052,354.17776,305.34668,0.0,0.0,248,13,5,7,9,2021,6_1_3_0,-0.89829177,-0.4393995,-0.25881904,-0.9659258,54.752
2021-09-05 14:00:00,2021-09-05,46.3,46.8,6.0,324.2,84.16,39.0,11.761438,4.131372,0.9283371,0.009597778,0.108551025,0.93502444,3.2765026,-1.4979496,407.0489,246.97778,0.0,3.0559022e-09,248,14,5,7,9,2021,6_1_3_0,-0.89829177,-0.4393995,-0.5,-0.8660254,48.797
2021-09-05 15:00:00,2021-09-05,46.3,46.8,6.0,324.2,86.46,40.0,11.209009,4.7956786,0.9156723,0.021850586,0.07557678,0.92243373,2.6425052,-0.52031994,437.13333,157.03555,0.0,5.8833393e-08,248,15,5,7,9,2021,6_1_3_0,-0.89829177,-0.4393995,-0.70710677,-0.70710677,45.66
2021-09-05 16:00:00,2021-09-05,46.3,46.8,6.0,324.2,89.27,41.0,9.806849,4.282129,0.96069336,0.0027313232,0.0467453,0.9615968,2.235343,0.028869629,164.39555,46.02222,0.0,-7.143535e-08,248,16,5,7,9,2021,6_1_3_0,-0.89829177,-0.4393995,-0.8660254,-0.5,22.915
2021-09-05 17:00:00,2021-09-05,46.3,46.8,6.0,324.2,107.54,42.0,9.04574,3.968286,0.9812927,0.00017547607,0.42073822,0.98172,2.1509132,0.503417,1.1377778,0.42666668,0.0,1.2150849e-07,248,17,5,7,9,2021,6_1_3_0,-0.89829177,-0.4393995,-0.9659258,-0.25881904,16.852
2021-09-05 18:00:00,2021-09-05,46.3,46.8,6.0,324.2,127.33,43.0,8.812647,4.3216796,0.9887924,0.0025939941,0.56181335,0.990965,1.8082371,1.3143692,0.0,0.0,0.0,0.0,248,18,5,7,9,2021,6_1_3_0,-0.89829177,-0.4393995,-1.0,-1.8369701e-16,5.794
2021-09-05 19:00:00,2021-09-05,46.3,46.8,6.0,324.2,142.55,44.0,8.941309,5.0926757,0.59711903,0.05113983,0.6256714,0.78163594,1.7264748,2.0754366,0.0,0.0,0.0,-2.2840686e-07,248,19,5,7,9,2021,6_1_3_0,-0.89829177,-0.4393995,-0.9659258,0.25881904,0.587
2021-09-05 20:00:00,2021-09-05,46.3,46.8,6.0,324.2,142.4,45.0,9.359522,5.0560546,0.82034266,0.15636444,0.5103073,0.9010604,2.003932,2.216547,0.0,0.0,0.0,7.1524264e-06,248,20,5,7,9,2021,6_1_3_0,-0.89829177,-0.4393995,-0.8660254,0.5,0.001
2021-09-05 21:00:00,2021-09-05,46.3,46.8,6.0,324.2,127.92,46.0,10.048609,5.5729003,0.98341286,0.41057587,0.6165924,0.99252564,2.0110655,2.6805954,0.0,0.0,0.0,3.0994415e-06,248,21,5,7,9,2021,6_1_3_0,-0.89829177,-0.4393995,-0.70710677,0.70710677,0.0
2021-09-05 22:00:00,2021-09-05,46.3,46.8,6.0,324.2,122.0,47.0,10.61001,6.1240478,0.96965027,0.23148346,0.6646881,0.9870252,2.4224977,3.0337515,0.0,0.0,0.0,0.0,248,22,5,7,9,2021,6_1_3_0,-0.89829177,-0.4393995,-0.5,0.8660254,0.0
2021-09-05 23:00:00,2021-09-05,46.3,46.8,6.0,324.2,98.72,36.0,10.954615,7.1252685,0.9300643,0.37364197,0.88831204,0.9881715,2.811976,3.0545769,0.0,0.0,0.0,3.5762787e-07,248,23,5,7,9,2021,6_1_3_0,-0.89829177,-0.4393995,-0.25881904,0.9659258,0.0
2021-09-06 00:00:00,2021-09-06,46.3,46.58,6.0,324.2,95.61,25.0,11.653955,8.116236,0.9079666,0.20019531,0.87284356,0.97857934,3.8280077,2.2980032,0.0,0.0,0.0,0.0,249,0,6,1,9,2021,6_1_3_0,-0.90570223,-0.4239144,0.0,1.0,0.0
2021-09-06 01:00:00,2021-09-06,46.3,46.58,6.0,324.2,90.68,26.0,12.113428,8.3310795,0.9649124,0.15736389,0.9248028,0.9921551,4.420383,1.8343134,0.0,-0.061666667,0.0,0.0,249,1,6,1,9,2021,6_1_3_0,-0.90570223,-0.4239144,0.25881904,0.9659258,0.0
2021-09-06 02:00:00,2021-09-06,46.3,46.58,6.0,324.2,90.86,27.0,12.433252,8.963282,0.9530487,0.1277008,0.9494553,0.9899064,4.392519,1.4559288,0.0,0.0,0.0,7.289648e-05,249,2,6,1,9,2021,6_1_3_0,-0.90570223,-0.4239144,0.5,0.8660254,0.0
2021-09-06 03:00:00,2021-09-06,46.3,46.58,6.0,324.2,90.32,28.0,12.488306,9.837915,0.9054184,0.16160583,0.9510866,0.9787709,4.145272,1.3296785,0.58194447,1.283611,0.0,4.518032e-05,249,3,6,1,9,2021,6_1_3_0,-0.90570223,-0.4239144,0.70710677,0.70710677,0.0
2021-09-06 04:00:00,2021-09-06,46.3,46.58,6.0,324.2,90.86,29.0,12.84585,10.503321,0.8666229,0.14276123,0.9162903,0.965816,4.1604023,1.352809,15.865833,28.261667,0.0,1.579523e-05,249,4,6,1,9,2021,6_1_3_0,-0.90570223,-0.4239144,0.8660254,0.5,0.0
2021-09-06 05:00:00,2021-09-06,46.3,46.58,6.0,324.2,90.33,30.0,13.656031,11.1448,0.80576324,0.18218994,0.89604187,0.96651936,4.271253,1.1526022,46.123055,82.60555,0.0,6.347895e-05,249,5,6,1,9,2021,6_1_3_0,-0.90570223,-0.4239144,0.9659258,0.25881904,0.0
2021-09-06 06:00:00,2021-09-06,46.3,46.58,6.0,324.2,91.56,31.0,14.457483,11.574732,0.80955505,0.3300171,0.54434204,0.90613157,4.247178,0.39662933,97.55,158.99916,0.0,3.2424927e-05,249,6,6,1,9,2021,6_1_3_0,-0.90570223,-0.4239144,1.0,6.123234e-17,0.003
2021-09-06 07:00:00,2021-09-06,46.3,46.58,6.0,324.2,92.79,32.0,14.849634,11.32229,0.9816728,0.27340698,0.39668274,0.9899785,4.0556726,-0.5677242,263.8414,274.56332,0.0,0.00014352798,249,7,6,1,9,2021,6_1_3_0,-0.90570223,-0.4239144,0.9659258,-0.25881904,0.992
2021-09-06 08:00:00,2021-09-06,46.3,46.58,6.0,324.2,93.44,33.0,15.159449,11.624964,0.9879277,0.38822937,0.3763733,0.993162,3.7288916,-1.0259018,273.78223,322.37277,0.0,3.71933e-05,249,8,6,1,9,2021,6_1_3_0,-0.90570223,-0.4239144,0.8660254,-0.5,2.542
2021-09-06 09:00:00,2021-09-06,46.3,46.58,6.0,324.2,92.04,34.0,15.333643,12.053003,0.96056837,0.26966858,0.18206787,0.9727348,3.1847916,-1.1598473,218.78111,343.13138,0.0,7.158518e-05,249,9,6,1,9,2021,6_1_3_0,-0.90570223,-0.4239144,0.70710677,-0.70710677,4.581
2021-09-06 10:00:00,2021-09-06,46.3,46.58,6.0,324.2,88.68,35.0,15.571497,11.520533,0.9346865,0.1290741,0.21141815,0.95253664,3.0001893,-1.8578653,312.89612,393.8622,0.0,7.158518e-05,249,10,6,1,9,2021,6_1_3_0,-0.90570223,-0.4239144,0.5,-0.8660254,13.73
2021-09-06 11:00:00,2021-09-06,46.3,46.58,6.0,324.2,84.01,36.0,15.838221,10.684534,0.904686,0.08932495,0.071510315,0.9184487,3.1771882,-2.1093473,541.4089,459.11526,0.0,4.196167e-05,249,11,6,1,9,2021,6_1_3_0,-0.90570223,-0.4239144,0.25881904,-0.9659258,16.695
2021-09-06 12:00:00,2021-09-06,46.3,46.58,6.0,324.2,85.1,37.0,15.719141,10.304346,0.3244215,0.041915894,0.05015564,0.37412524,3.0513382,-1.899929,603.25415,427.12582,0.0,7.6293945e-06,249,12,6,1,9,2021,6_1_3_0,-0.90570223,-0.4239144,1.2246469e-16,-1.0,12.907
2021-09-06 13:00:00,2021-09-06,46.3,46.58,6.0,324.2,88.05,38.0,15.555567,10.535913,0.9784769,0.019378662,0.09107971,0.98017853,2.8178673,-1.3696404,637.08136,369.57056,0.0,5.9604645e-07,249,13,6,1,9,2021,6_1_3_0,-0.90570223,-0.4239144,-0.25881904,-0.9659258,32.211
2021-09-06 14:00:00,2021-09-06,46.3,46.58,6.0,324.2,88.05,39.0,14.95553,11.252771,0.9831578,0.040496826,0.30917358,0.98890823,2.9443536,-0.755352,429.7186,237.59111,0.0,0.0,249,14,6,1,9,2021,6_1_3_0,-0.90570223,-0.4239144,-0.5,-0.8660254,23.653
2021-09-06 15:00:00,2021-09-06,46.3,46.58,6.0,324.2,88.06,40.0,14.286097,11.807032,0.9986096,0.33927917,0.49046326,0.9995178,2.8306448,-0.35486603,210.87778,118.617775,0.0,0.0,249,15,6,1,9,2021,6_1_3_0,-0.90570223,-0.4239144,-0.70710677,-0.70710677,26.971
2021-09-06 16:00:00,2021-09-06,46.3,46.58,6.0,324.2,85.01,41.0,13.451807,11.991175,0.99469495,0.42866516,0.5000534,0.9979962,2.7022414,0.11703205,20.974445,27.777779,0.0,0.0,249,16,6,1,9,2021,6_1_3_0,-0.90570223,-0.4239144,-0.8660254,-0.5,28.212
2021-09-06 17:00:00,2021-09-06,46.3,46.58,6.0,324.2,95.18,42.0,13.303858,12.0029545,0.9946386,0.6091461,0.41912842,0.9990791,3.0422344,0.31544113,0.0,0.0,0.0,0.0,249,17,6,1,9,2021,6_1_3_0,-0.90570223,-0.4239144,-0.9659258,-0.25881904,18.831
2021-09-06 18:00:00,2021-09-06,46.3,46.58,6.0,324.2,127.45,43.0,13.11001,11.889002,0.9974777,0.26405334,0.38508606,0.9987773,2.7776492,0.3284607,0.0,0.0,0.0,0.0,249,18,6,1,9,2021,6_1_3_0,-0.90570223,-0.4239144,-1.0,-1.8369701e-16,6.892
2021-09-06 19:00:00,2021-09-06,46.3,46.58,6.0,324.2,138.69,44.0,12.743433,11.785059,0.9112396,0.120529175,0.31275177,0.9438812,2.2006783,0.50619507,0.0,0.0,0.0,0.0,249,19,6,1,9,2021,6_1_3_0,-0.90570223,-0.4239144,-0.9659258,0.25881904,0.845
2021-09-06 20:00:00,2021-09-06,46.3,46.58,6.0,324.2,139.07,45.0,12.352564,11.505091,0.47299194,0.016174316,0.13910675,0.55895996,1.8608948,0.943161,0.0,0.0,0.0,0.0,249,20,6,1,9,2021,6_1_3_0,-0.90570223,-0.4239144,-0.8660254,0.5,0.002
2021-09-06 21:00:00,2021-09-06,46.3,46.58,6.0,324.2,129.0,46.0,11.812281,11.059046,0.0052490234,0.0011444092,0.012336731,0.018127441,1.9923697,1.4942541,0.0,0.0,0.0,0.0,249,21,6,1,9,2021,6_1_3_0,-0.90570223,-0.4239144,-0.70710677,0.70710677,0.0
2021-09-06 22:00:00,2021-09-06,46.3,46.58,6.0,324.2,121.99,47.0,11.764063,11.000818,0.0,0.00019836426,0.010437012,0.0105764875,2.3979006,1.5863743,0.0,0.0,0.0,0.0,249,22,6,1,9,2021,6_1_3_0,-0.90570223,-0.4239144,-0.5,0.8660254,0.0
2021-09-06 23:00:00,2021-09-06,46.3,46.58,6.0,324.2,100.26,36.0,11.373285,10.699488,0.0008163452,0.020004272,0.12075424,0.1261967,2.5143356,0.99185944,0.0,0.0,0.0,0.0,249,23,6,1,9,2021,6_1_3_0,-0.90570223,-0.4239144,-0.25881904,0.9659258,0.0
2021-09-07 00:00:00,2021-09-07,46.17,46.95,6.0,324.2,92.72,25.0,10.789942,10.3502445,0.10726929,0.07357788,0.32507324,0.4083988,2.2031412,1.1899204,0.0,0.0,0.0,0.0,250,0,7,2,9,2021,6_1_3_0,-0.91284585,-0.40830433,0.0,1.0,0.0
2021-09-07 01:00:00,2021-09-07,46.17,46.95,6.0,324.2,90.78,26.0,11.327295,10.802393,0.041488647,0.08401489,0.35255432,0.40404612,1.8488854,1.2724762,0.0,0.108055554,0.0,0.0,250,1,7,2,9,2021,6_1_3_0,-0.91284585,-0.40830433,0.25881904,0.9659258,0.0
2021-09-07 02:00:00,2021-09-07,46.17,46.95,6.0,324.2,90.78,27.0,11.659449,11.008814,0.0030822754,0.0061035156,0.20379639,0.20848127,1.8062501,1.5541563,0.0,0.0,0.0,0.0,250,2,7,2,9,2021,6_1_3_0,-0.91284585,-0.40830433,0.5,0.8660254,0.0
2021-09-07 03:00:00,2021-09-07,46.17,46.95,6.0,324.2,94.18,28.0,11.788111,11.029078,0.0,0.08016968,0.11590576,0.14992355,2.3346014,1.6947947,19.842361,1.8805555,0.0,0.0,250,3,7,2,9,2021,6_1_3_0,-0.91284585,-0.40830433,0.70710677,0.70710677,0.0
2021-09-07 04:00:00,2021-09-07,46.17,46.95,6.0,324.2,92.74,29.0,13.075647,11.889246,0.029685974,0.14701843,0.094070435,0.1950175,3.0442584,1.7259731,233.9516,57.956665,0.0,0.0,250,4,7,2,9,2021,6_1_3_0,-0.91284585,-0.40830433,0.8660254,0.5,0.0
2021-09-07 05:00:00,2021-09-07,46.17,46.95,6.0,324.2,95.43,30.0,14.501551,12.583033,0.97112274,0.17010498,0.02785492,0.9744429,3.2746286,1.4687071,447.32278,163.44221,0.0,0.0,250,5,7,2,9,2021,6_1_3_0,-0.91284585,-0.40830433,0.9659258,0.25881904,0.0
2021-09-07 06:00:00,2021-09-07,46.17,46.95,6.0,324.2,135.97,31.0,15.351038,12.607386,0.9944229,0.16131592,0.17149353,0.99600923,3.6342096,1.6682892,395.81555,247.54138,0.0,3.5762787e-06,250,6,7,2,9,2021,6_1_3_0,-0.91284585,-0.40830433,1.0,6.123234e-17,0.043
2021-09-07 07:00:00,2021-09-07,46.17,46.95,6.0,324.2,165.0,32.0,16.276148,12.242212,0.9970856,0.19153595,0.29956055,0.99843746,4.142503,1.7647603,435.95694,344.64804,0.0,3.4570694e-06,250,7,7,2,9,2021,6_1_3_0,-0.91284585,-0.40830433,0.9659258,-0.25881904,0.937
2021-09-07 08:00:00,2021-09-07,46.17,46.95,6.0,324.2,160.0,33.0,16.585474,11.906031,0.99613476,0.06930542,0.43572235,0.9979156,4.7834635,1.5787857,231.01527,320.96555,0.0,6.3061714e-05,250,8,7,2,9,2021,6_1_3_0,-0.91284585,-0.40830433,0.8660254,-0.5,3.744
2021-09-07 09:00:00,2021-09-07,46.17,46.95,6.0,324.2,139.26,34.0,16.745874,11.767298,0.9997765,0.06951904,0.3041687,0.99989086,5.314576,1.2303594,178.995,331.14722,0.0,7.677078e-05,250,9,7,2,9,2021,6_1_3_0,-0.91284585,-0.40830433,0.70710677,-0.70710677,5.833
2021-09-07 10:00:00,2021-09-07,46.17,46.95,6.0,324.2,128.04,35.0,16.779627,11.4042,0.9987133,0.05429077,0.3454097,0.9988887,5.1949673,1.3500364,121.270836,338.44223,0.0,2.7537346e-05,250,10,7,2,9,2021,6_1_3_0,-0.91284585,-0.40830433,0.5,-0.8660254,6.778
2021-09-07 11:00:00,2021-09-07,46.17,46.95,6.0,324.2,110.7,36.0,16.831934,10.857019,0.9977994,0.016830444,0.7267485,0.9979227,5.2625494,1.292675,127.05778,333.77362,0.0,0.0,250,11,7,2,9,2021,6_1_3_0,-0.91284585,-0.40830433,0.25881904,-0.9659258,10.975
2021-09-07 12:00:00,2021-09-07,46.17,46.95,6.0,324.2,105.57,37.0,16.687037,10.966028,0.92614955,0.040519714,0.7842621,0.9825573,5.0438585,0.98998314,151.46834,301.33417,0.0,0.0,250,12,7,2,9,2021,6_1_3_0,-0.91284585,-0.40830433,1.2246469e-16,-1.0,17.246
2021-09-07 13:00:00,2021-09-07,46.17,46.95,6.0,324.2,103.26,38.0,16.484522,11.141993,0.6192488,0.11341095,0.5171509,0.8445027,5.3213606,0.74454784,328.12418,301.43973,0.0,0.0,250,13,7,2,9,2021,6_1_3_0,-0.91284585,-0.40830433,-0.25881904,-0.9659258,16.767
2021-09-07 14:00:00,2021-09-07,46.17,46.95,6.0,324.2,105.49,39.0,15.809717,11.379053,0.8701338,0.05769348,0.24969736,0.9071205,4.9601316,0.89160466,299.1561,218.14139,0.0,0.0,250,14,7,2,9,2021,6_1_3_0,-0.91284585,-0.40830433,-0.5,-0.8660254,11.514
2021-09-07 15:00:00,2021-09-07,46.17,46.95,6.0,324.2,115.08,40.0,14.945154,11.524317,0.9138203,0.027191162,0.43728638,0.9234478,4.3091955,1.3169322,262.31973,124.955,0.0,0.0,250,15,7,2,9,2021,6_1_3_0,-0.91284585,-0.40830433,-0.70710677,-0.70710677,8.047
2021-09-07 16:00:00,2021-09-07,46.17,46.95,6.0,324.2,128.67,41.0,14.059748,11.441065,0.94521594,0.022010803,0.91821885,0.9883512,3.404643,1.8617959,64.01889,32.627224,0.0,0.0,250,16,7,2,9,2021,6_1_3_0,-0.91284585,-0.40830433,-0.8660254,-0.5,9.157
2021-09-07 17:00:00,2021-09-07,46.17,46.95,6.0,324.2,137.73,42.0,13.764521,11.715174,0.93417144,0.032295227,0.6980972,0.9700568,3.1714163,2.2903328,0.28444445,0.0,0.0,0.0,250,17,7,2,9,2021,6_1_3_0,-0.91284585,-0.40830433,-0.9659258,-0.25881904,8.192
2021-09-07 18:00:00,2021-09-07,46.17,46.95,6.0,324.2,150.0,43.0,13.798304,11.9405155,0.941014,0.07889557,0.3745346,0.9622251,3.5568247,2.35779,0.0,0.0,0.0,0.0,250,18,7,2,9,2021,6_1_3_0,-0.91284585,-0.40830433,-1.0,-1.8369701e-16,3.134
2021-09-07 19:00:00,2021-09-07,46.17,46.95,6.0,324.2,190.68,44.0,13.646997,11.856653,0.54241943,0.20767212,0.20794678,0.6972039,3.607068,2.2751665,0.0,0.0,0.0,0.0,250,19,7,2,9,2021,6_1_3_0,-0.91284585,-0.40830433,-0.9659258,0.25881904,0.315
2021-09-07 20:00:00,2021-09-07,46.17,46.95,6.0,324.2,140.05,45.0,13.498072,11.8258915,0.19252014,0.083473206,0.05886078,0.28510308,3.4815903,2.5338812,0.0,0.0,0.0,0.0,250,20,7,2,9,2021,6_1_3_0,-0.91284585,-0.40830433,-0.8660254,0.5,0.001
2021-09-07 21:00:00,2021-09-07,46.17,46.95,6.0,324.2,138.51,46.0,13.460169,11.947168,0.013801575,0.0021362305,0.021965027,0.03711011,3.4015265,2.5822592,0.0,0.0,0.0,-4.053116e-06,250,21,7,2,9,2021,6_1_3_0,-0.91284585,-0.40830433,-0.70710677,0.70710677,0.0
2021-09-07 22:00:00,2021-09-07,46.17,46.95,6.0,324.2,73.32,47.0,13.550196,12.010096,0.28430176,0.00037384033,0.031555176,0.30844915,3.6969633,2.6214886,0.0,0.0,0.0,0.0,250,22,7,2,9,2021,6_1_3_0,-0.91284585,-0.40830433,-0.5,0.8660254,0.0
2021-09-07 23:00:00,2021-09-07,46.17,46.95,6.0,324.2,110.79,36.0,14.211481,12.003229,0.10519028,0.016075134,0.17876656,0.26420367,4.498872,2.1221032,0.0,0.0,0.0,0.0,250,23,7,2,9,2021,6_1_3_0,-0.91284585,-0.40830433,-0.25881904,0.9659258,0.0
2021-09-08 00:00:00,2021-09-08,46.35,47.6,6.0,324.2,95.46,25.0,14.586145,12.46792,0.0,0.05795288,0.15032959,0.1856948,4.9902267,1.5017571,0.0,0.0,0.0,0.0,251,0,8,3,9,2021,6_1_3_0,-0.9197204,-0.39257395,0.0,1.0,0.0
2021-09-08 01:00:00,2021-09-08,46.35,47.6,6.0,324.2,94.32,26.0,14.404932,12.962,0.007896423,0.062828064,0.02268982,0.08447097,4.970563,1.3397646,0.0,0.07111111,0.0,0.0,251,1,8,3,9,2021,6_1_3_0,-0.9197204,-0.39257395,0.25881904,0.9659258,0.0
2021-09-08 02:00:00,2021-09-08,46.35,47.6,6.0,324.2,93.25,27.0,14.233301,13.118494,0.39286804,0.067619324,0.0035095215,0.4258005,4.925084,1.3112373,0.0,0.0,0.0,0.0,251,2,8,3,9,2021,6_1_3_0,-0.9197204,-0.39257395,0.5,0.8660254,0.0
2021-09-08 03:00:00,2021-09-08,46.35,47.6,6.0,324.2,93.35,28.0,14.1887455,13.118677,0.35703278,0.124176025,3.0517578e-05,0.4151087,4.712673,1.5026597,8.349167,1.4408333,0.0,0.0,251,3,8,3,9,2021,6_1_3_0,-0.9197204,-0.39257395,0.70710677,0.70710677,0.0
2021-09-08 04:00:00,2021-09-08,46.35,47.6,6.0,324.2,95.35,29.0,14.884485,13.389856,0.37068176,0.18681335,0.30895996,0.5845988,4.549204,2.0060248,167.72028,51.155834,0.0,0.0,251,4,8,3,9,2021,6_1_3_0,-0.9197204,-0.39257395,0.8660254,0.5,0.0
2021-09-08 05:00:00,2021-09-08,46.35,47.6,6.0,324.2,96.57,30.0,15.782679,13.693323,0.83686554,0.26071167,0.07121277,0.8727718,5.015259,2.2818108,362.5275,152.28416,0.0,0.0,251,5,8,3,9,2021,6_1_3_0,-0.9197204,-0.39257395,0.9659258,0.25881904,0.0
2021-09-08 06:00:00,2021-09-08,46.35,47.6,6.0,324.2,141.96,31.0,16.469843,13.757654,0.77664185,0.4117864,0.02645874,0.84863895,5.9541197,2.4754863,341.1,234.32417,0.0,0.0,251,6,8,3,9,2021,6_1_3_0,-0.9197204,-0.39257395,1.0,6.123234e-17,0.002
2021-09-08 07:00:00,2021-09-08,46.35,47.6,6.0,324.2,160.87,32.0,17.14358,13.728907,0.8081712,0.74523646,0.06613159,0.9295322,6.337755,2.5494514,289.83,292.98416,0.0,6.8843365e-06,251,7,8,3,9,2021,6_1_3_0,-0.9197204,-0.39257395,0.9659258,-0.25881904,0.694
2021-09-08 08:00:00,2021-09-08,46.35,47.6,6.0,324.2,164.44,33.0,17.281946,13.831324,0.80301666,0.94839406,0.28762817,0.98971933,6.6383705,2.5875845,225.29195,307.6361,0.0,5.8710575e-06,251,8,8,3,9,2021,6_1_3_0,-0.9197204,-0.39257395,0.8660254,-0.5,0.85
2021-09-08 09:00:00,2021-09-08,46.35,47.6,6.0,324.2,142.5,34.0,17.208216,13.960871,0.6694031,0.9968934,0.8493347,0.9992814,6.7380753,2.425343,122.04528,281.06696,0.0,7.015467e-05,251,9,8,3,9,2021,6_1_3_0,-0.9197204,-0.39257395,0.70710677,-0.70710677,1.144
2021-09-08 10:00:00,2021-09-08,46.35,47.6,6.0,324.2,136.44,35.0,16.423853,14.168329,0.51537323,0.9998935,0.6773834,0.99996156,5.3015003,2.2103717,38.076668,153.6075,0.0,0.0007278323,251,10,8,3,9,2021,6_1_3_0,-0.9197204,-0.39257395,0.5,-0.8660254,2.994
2021-09-08 11:00:00,2021-09-08,46.35,47.6,6.0,324.2,120.04,36.0,16.500818,14.161066,0.0,0.99999416,0.94179535,0.9999992,6.3703003,2.4155064,36.868057,169.65666,0.0,0.00014519691,251,11,8,3,9,2021,6_1_3_0,-0.9197204,-0.39257395,0.25881904,-0.9659258,3.018
